genes	class	species
AC134772.1	predict_gene_dot	human
AC141002.1	predict_gene_dot	human
AC137630.2	predict_gene_dot	human
AC137630.1	predict_gene_dot	human
AC137630.4	predict_gene_dot	human
AC137630.3	predict_gene_dot	human
AC121247.1	predict_gene_dot	human
AC104452.1	predict_gene_dot	human
AC105935.2	predict_gene_dot	human
AC105935.1	predict_gene_dot	human
U73166.1	predict_gene_dot	human
Z84492.1	predict_gene_dot	human
AC096920.1	predict_gene_dot	human
AC097637.1	predict_gene_dot	human
AC006252.1	predict_gene_dot	human
AC006254.1	predict_gene_dot	human
AC096887.1	predict_gene_dot	human
AC012467.1	predict_gene_dot	human
AC012467.2	predict_gene_dot	human
AC092059.1	predict_gene_dot	human
AC121764.2	predict_gene_dot	human
AC121764.3	predict_gene_dot	human
AC121764.1	predict_gene_dot	human
AC025572.1	predict_gene_dot	human
AC097358.2	predict_gene_dot	human
AC137936.1	predict_gene_dot	human
AC098479.1	predict_gene_dot	human
AC135507.1	predict_gene_dot	human
AC116036.2	predict_gene_dot	human
AC119424.1	predict_gene_dot	human
AC114400.1	predict_gene_dot	human
AC138057.1	predict_gene_dot	human
AC126121.2	predict_gene_dot	human
AC012557.1	predict_gene_dot	human
AC012557.2	predict_gene_dot	human
AC092040.1	predict_gene_dot	human
AC096888.1	predict_gene_dot	human
AC114401.1	predict_gene_dot	human
AC109587.1	predict_gene_dot	human
AC099328.2	predict_gene_dot	human
AC104445.1	predict_gene_dot	human
AC097634.2	predict_gene_dot	human
AC097634.3	predict_gene_dot	human
AC097634.1	predict_gene_dot	human
AC105265.3	predict_gene_dot	human
AC105265.4	predict_gene_dot	human
AC112219.2	predict_gene_dot	human
AC112219.1	predict_gene_dot	human
AC134508.1	predict_gene_dot	human
AC104435.2	predict_gene_dot	human
AC117462.1	predict_gene_dot	human
AC108752.1	predict_gene_dot	human
AC068756.1	predict_gene_dot	human
AC099542.2	predict_gene_dot	human
AC099542.1	predict_gene_dot	human
AC017015.2	predict_gene_dot	human
AC129807.1	predict_gene_dot	human
AC108733.1	predict_gene_dot	human
AC107204.1	predict_gene_dot	human
AC117513.1	predict_gene_dot	human
AC110491.1	predict_gene_dot	human
AC110491.3	predict_gene_dot	human
AC110491.2	predict_gene_dot	human
AC117460.1	predict_gene_dot	human
AC117473.1	predict_gene_dot	human
AC021660.2	predict_gene_dot	human
AC091212.1	predict_gene_dot	human
AC078828.1	predict_gene_dot	human
AC107029.1	predict_gene_dot	human
AC107029.2	predict_gene_dot	human
AC069222.1	predict_gene_dot	human
AC020651.1	predict_gene_dot	human
AC106712.1	predict_gene_dot	human
AC108748.1	predict_gene_dot	human
AC063944.1	predict_gene_dot	human
AC063944.3	predict_gene_dot	human
AC063923.2	predict_gene_dot	human
AC078980.1	predict_gene_dot	human
AC117430.1	predict_gene_dot	human
AC117402.1	predict_gene_dot	human
AC092916.1	predict_gene_dot	human
AC128688.2	predict_gene_dot	human
AC112487.1	predict_gene_dot	human
AC092894.1	predict_gene_dot	human
AC074044.1	predict_gene_dot	human
AC078785.1	predict_gene_dot	human
AC078785.2	predict_gene_dot	human
AC108693.2	predict_gene_dot	human
AC128687.2	predict_gene_dot	human
AC093010.2	predict_gene_dot	human
AC046136.1	predict_gene_dot	human
AC092691.1	predict_gene_dot	human
AC092691.3	predict_gene_dot	human
AC068633.1	predict_gene_dot	human
AC083800.1	predict_gene_dot	human
AC073352.1	predict_gene_dot	human
AC073352.2	predict_gene_dot	human
AC069444.1	predict_gene_dot	human
AC092910.3	predict_gene_dot	human
AC063952.4	predict_gene_dot	human
AC083798.2	predict_gene_dot	human
AC112503.2	predict_gene_dot	human
AC112503.1	predict_gene_dot	human
AC020634.1	predict_gene_dot	human
AC092902.3	predict_gene_dot	human
AC092903.2	predict_gene_dot	human
AC117422.1	predict_gene_dot	human
AC079848.1	predict_gene_dot	human
AC016924.1	predict_gene_dot	human
AC063919.1	predict_gene_dot	human
AC016968.1	predict_gene_dot	human
AC084035.1	predict_gene_dot	human
AC112484.3	predict_gene_dot	human
AC112484.1	predict_gene_dot	human
AC108673.2	predict_gene_dot	human
AC108673.3	predict_gene_dot	human
AC083906.3	predict_gene_dot	human
AC055733.2	predict_gene_dot	human
AC116424.1	predict_gene_dot	human
AC107027.1	predict_gene_dot	human
AC079942.1	predict_gene_dot	human
AC022296.3	predict_gene_dot	human
AC010207.1	predict_gene_dot	human
AC072039.2	predict_gene_dot	human
AC117382.2	predict_gene_dot	human
AC096992.2	predict_gene_dot	human
AC007159.1	predict_gene_dot	human
AC016252.1	predict_gene_dot	human
AC024933.1	predict_gene_dot	human
AC097103.2	predict_gene_dot	human
AC097103.1	predict_gene_dot	human
AC110716.2	predict_gene_dot	human
AC110716.1	predict_gene_dot	human
AC016933.1	predict_gene_dot	human
AC010181.1	predict_gene_dot	human
AC010181.2	predict_gene_dot	human
AC121333.1	predict_gene_dot	human
AC108727.2	predict_gene_dot	human
AC117383.1	predict_gene_dot	human
AC021074.3	predict_gene_dot	human
AC026304.1	predict_gene_dot	human
AC018450.2	predict_gene_dot	human
AC055758.2	predict_gene_dot	human
AC055758.1	predict_gene_dot	human
AC107021.1	predict_gene_dot	human
AC092957.1	predict_gene_dot	human
AC092925.1	predict_gene_dot	human
AC092958.1	predict_gene_dot	human
AC092958.2	predict_gene_dot	human
AC025566.1	predict_gene_dot	human
AC092979.1	predict_gene_dot	human
AC093001.1	predict_gene_dot	human
AC108751.4	predict_gene_dot	human
AC117395.1	predict_gene_dot	human
AC117386.2	predict_gene_dot	human
AC117386.1	predict_gene_dot	human
AC020636.2	predict_gene_dot	human
AC020636.1	predict_gene_dot	human
AC108718.1	predict_gene_dot	human
AC026347.1	predict_gene_dot	human
AC092924.1	predict_gene_dot	human
AC117394.2	predict_gene_dot	human
AC078788.1	predict_gene_dot	human
AC078788.2	predict_gene_dot	human
AC068985.1	predict_gene_dot	human
AC092994.1	predict_gene_dot	human
AC073359.2	predict_gene_dot	human
AC073359.1	predict_gene_dot	human
AC104831.1	predict_gene_dot	human
AC104472.3	predict_gene_dot	human
AC084036.1	predict_gene_dot	human
AC104411.1	predict_gene_dot	human
AC079943.1	predict_gene_dot	human
AC079943.2	predict_gene_dot	human
AC106707.1	predict_gene_dot	human
AC080013.4	predict_gene_dot	human
AC080013.6	predict_gene_dot	human
AC080013.1	predict_gene_dot	human
AC080013.5	predict_gene_dot	human
AC079594.2	predict_gene_dot	human
AC069224.1	predict_gene_dot	human
AC112491.1	predict_gene_dot	human
AC131211.1	predict_gene_dot	human
AC128685.1	predict_gene_dot	human
AC079910.1	predict_gene_dot	human
AC069439.2	predict_gene_dot	human
AC026353.1	predict_gene_dot	human
AC124893.1	predict_gene_dot	human
AC092954.1	predict_gene_dot	human
AC092954.2	predict_gene_dot	human
AC074033.1	predict_gene_dot	human
AC078802.1	predict_gene_dot	human
AC078795.1	predict_gene_dot	human
AC078795.3	predict_gene_dot	human
AC078795.2	predict_gene_dot	human
AC008040.1	predict_gene_dot	human
AC008040.5	predict_gene_dot	human
AC073288.1	predict_gene_dot	human
AC073288.2	predict_gene_dot	human
AC026316.5	predict_gene_dot	human
AC026316.2	predict_gene_dot	human
AC092919.1	predict_gene_dot	human
AC068759.1	predict_gene_dot	human
AC104640.1	predict_gene_dot	human
AC092920.1	predict_gene_dot	human
AC117465.1	predict_gene_dot	human
AC026355.2	predict_gene_dot	human
AC026355.1	predict_gene_dot	human
AC007953.1	predict_gene_dot	human
AC007953.2	predict_gene_dot	human
AC109779.1	predict_gene_dot	human
AC117457.1	predict_gene_dot	human
AC076966.1	predict_gene_dot	human
AC007823.1	predict_gene_dot	human
AC007620.2	predict_gene_dot	human
AC007620.3	predict_gene_dot	human
AC090425.2	predict_gene_dot	human
AC090425.1	predict_gene_dot	human
AC007687.1	predict_gene_dot	human
AC125618.1	predict_gene_dot	human
AC108734.4	predict_gene_dot	human
AC022294.1	predict_gene_dot	human
AC125613.1	predict_gene_dot	human
AC012081.1	predict_gene_dot	human
AC084211.1	predict_gene_dot	human
AC083801.2	predict_gene_dot	human
AC069431.1	predict_gene_dot	human
AC092953.2	predict_gene_dot	human
AC131160.1	predict_gene_dot	human
AC131235.4	predict_gene_dot	human
AC131235.3	predict_gene_dot	human
AC107294.2	predict_gene_dot	human
AC107294.3	predict_gene_dot	human
AC107294.1	predict_gene_dot	human
AC068631.1	predict_gene_dot	human
AC068631.2	predict_gene_dot	human
AC112907.3	predict_gene_dot	human
AC112907.1	predict_gene_dot	human
AC007920.1	predict_gene_dot	human
AC007920.2	predict_gene_dot	human
AC072022.1	predict_gene_dot	human
AC108681.1	predict_gene_dot	human
AC068295.1	predict_gene_dot	human
AC092941.1	predict_gene_dot	human
AC092941.2	predict_gene_dot	human
AC022498.1	predict_gene_dot	human
AC108747.1	predict_gene_dot	human
AC073365.1	predict_gene_dot	human
AC026320.1	predict_gene_dot	human
AC092966.1	predict_gene_dot	human
AC024559.1	predict_gene_dot	human
AC024559.2	predict_gene_dot	human
AC080129.1	predict_gene_dot	human
AC080129.2	predict_gene_dot	human
AC046143.1	predict_gene_dot	human
AC046143.2	predict_gene_dot	human
AC106706.1	predict_gene_dot	human
AC090505.2	predict_gene_dot	human
AC069213.1	predict_gene_dot	human
AC233280.1	predict_gene_dot	human
AC124944.1	predict_gene_dot	human
AC069257.3	predict_gene_dot	human
AC069257.1	predict_gene_dot	human
AC117490.2	predict_gene_dot	human
AC128709.2	predict_gene_dot	human
AC128709.1	predict_gene_dot	human
AC128709.3	predict_gene_dot	human
AC024560.3	predict_gene_dot	human
AC024560.1	predict_gene_dot	human
AC055764.2	predict_gene_dot	human
AC055764.1	predict_gene_dot	human
AC092574.2	predict_gene_dot	human
AC092574.1	predict_gene_dot	human
AC116565.1	predict_gene_dot	human
AC116565.2	predict_gene_dot	human
AC107464.1	predict_gene_dot	human
AC107464.3	predict_gene_dot	human
AC107464.2	predict_gene_dot	human
AC139887.4	predict_gene_dot	human
AC139887.2	predict_gene_dot	human
AC139887.1	predict_gene_dot	human
AC139887.3	predict_gene_dot	human
AC019103.1	predict_gene_dot	human
AC092535.3	predict_gene_dot	human
AC092535.1	predict_gene_dot	human
AC092535.4	predict_gene_dot	human
AC147067.2	predict_gene_dot	human
AC147067.1	predict_gene_dot	human
AC016773.1	predict_gene_dot	human
AL136360.2	predict_gene_dot	human
AL158068.2	predict_gene_dot	human
AL590235.2	predict_gene_dot	human
AL121796.1	predict_gene_dot	human
AC141928.1	predict_gene_dot	human
AC105415.1	predict_gene_dot	human
AC092442.1	predict_gene_dot	human
AC113615.1	predict_gene_dot	human
AC093323.1	predict_gene_dot	human
AC097382.2	predict_gene_dot	human
AC097381.1	predict_gene_dot	human
AC097381.3	predict_gene_dot	human
AC097381.2	predict_gene_dot	human
AC104825.1	predict_gene_dot	human
AC105345.2	predict_gene_dot	human
AC105345.1	predict_gene_dot	human
AC209005.1	predict_gene_dot	human
AC108199.1	predict_gene_dot	human
AC005674.1	predict_gene_dot	human
AC084048.1	predict_gene_dot	human
AC025539.1	predict_gene_dot	human
AC005699.1	predict_gene_dot	human
AC108037.1	predict_gene_dot	human
AC007370.2	predict_gene_dot	human
AC007370.1	predict_gene_dot	human
AC007126.1	predict_gene_dot	human
AC073848.1	predict_gene_dot	human
AC092546.1	predict_gene_dot	human
AC006296.2	predict_gene_dot	human
AC006296.1	predict_gene_dot	human
AC098829.1	predict_gene_dot	human
AC099550.1	predict_gene_dot	human
AC116651.1	predict_gene_dot	human
AC108063.1	predict_gene_dot	human
AC097515.1	predict_gene_dot	human
AC106894.1	predict_gene_dot	human
AC006160.1	predict_gene_dot	human
AC093871.1	predict_gene_dot	human
AC024230.1	predict_gene_dot	human
AC110767.1	predict_gene_dot	human
AC097505.1	predict_gene_dot	human
AC110296.1	predict_gene_dot	human
AC096576.3	predict_gene_dot	human
AC096576.2	predict_gene_dot	human
AC096719.1	predict_gene_dot	human
AC097512.1	predict_gene_dot	human
AC114912.1	predict_gene_dot	human
AC092440.1	predict_gene_dot	human
AC093607.1	predict_gene_dot	human
AC092834.1	predict_gene_dot	human
AC104662.2	predict_gene_dot	human
AC104662.1	predict_gene_dot	human
AC092436.2	predict_gene_dot	human
AC092436.4	predict_gene_dot	human
AC133961.1	predict_gene_dot	human
AC106047.1	predict_gene_dot	human
AC024132.2	predict_gene_dot	human
AC024132.1	predict_gene_dot	human
AC024132.3	predict_gene_dot	human
AC007106.1	predict_gene_dot	human
AC109588.1	predict_gene_dot	human
AC097480.1	predict_gene_dot	human
AC068944.1	predict_gene_dot	human
AC109349.1	predict_gene_dot	human
AC097716.1	predict_gene_dot	human
AC104071.1	predict_gene_dot	human
AC097535.1	predict_gene_dot	human
AC016687.3	predict_gene_dot	human
AC016687.2	predict_gene_dot	human
AC093689.1	predict_gene_dot	human
AC104078.1	predict_gene_dot	human
AC104078.2	predict_gene_dot	human
AL136537.1	predict_gene_dot	human
AC027607.1	predict_gene_dot	human
AC098680.1	predict_gene_dot	human
AC021860.1	predict_gene_dot	human
AC079921.1	predict_gene_dot	human
AC079921.2	predict_gene_dot	human
AC108471.2	predict_gene_dot	human
AC095057.2	predict_gene_dot	human
AC098869.2	predict_gene_dot	human
AC131953.1	predict_gene_dot	human
AC105389.2	predict_gene_dot	human
AC105389.3	predict_gene_dot	human
AC105389.1	predict_gene_dot	human
AC108210.1	predict_gene_dot	human
AC106052.1	predict_gene_dot	human
AC111006.1	predict_gene_dot	human
AC024022.1	predict_gene_dot	human
AC096734.2	predict_gene_dot	human
AC096734.1	predict_gene_dot	human
AC111198.1	predict_gene_dot	human
AC110799.1	predict_gene_dot	human
AC096586.2	predict_gene_dot	human
AC096586.1	predict_gene_dot	human
AC108467.1	predict_gene_dot	human
AC095060.1	predict_gene_dot	human
AC107398.2	predict_gene_dot	human
AC107068.2	predict_gene_dot	human
AC107068.1	predict_gene_dot	human
AC027271.1	predict_gene_dot	human
AC104066.2	predict_gene_dot	human
AC023154.1	predict_gene_dot	human
AC058822.1	predict_gene_dot	human
AC110792.3	predict_gene_dot	human
AC110792.2	predict_gene_dot	human
AC098587.1	predict_gene_dot	human
AC098868.1	predict_gene_dot	human
AC097494.1	predict_gene_dot	human
AC111194.1	predict_gene_dot	human
AC111194.2	predict_gene_dot	human
AC069200.1	predict_gene_dot	human
AC024243.1	predict_gene_dot	human
AC068620.1	predict_gene_dot	human
AC068620.2	predict_gene_dot	human
AC069307.1	predict_gene_dot	human
AC105390.1	predict_gene_dot	human
AC013724.1	predict_gene_dot	human
AC107396.1	predict_gene_dot	human
AC093725.2	predict_gene_dot	human
AC093725.1	predict_gene_dot	human
AC019133.1	predict_gene_dot	human
AC017091.1	predict_gene_dot	human
AC097501.2	predict_gene_dot	human
AC108517.1	predict_gene_dot	human
AC096588.1	predict_gene_dot	human
AC093857.1	predict_gene_dot	human
AC020741.1	predict_gene_dot	human
AC097491.1	predict_gene_dot	human
AC093730.1	predict_gene_dot	human
AC104137.1	predict_gene_dot	human
AC097110.1	predict_gene_dot	human
AC116049.2	predict_gene_dot	human
AC096721.1	predict_gene_dot	human
AC104806.2	predict_gene_dot	human
AC021146.12	predict_gene_dot	human
AC111000.4	predict_gene_dot	human
AC108941.2	predict_gene_dot	human
AC009570.1	predict_gene_dot	human
AC068721.1	predict_gene_dot	human
AC095056.1	predict_gene_dot	human
AC053527.1	predict_gene_dot	human
AC112518.1	predict_gene_dot	human
AC093677.2	predict_gene_dot	human
AC021180.1	predict_gene_dot	human
AC239584.1	predict_gene_dot	human
AC110760.2	predict_gene_dot	human
AC110760.1	predict_gene_dot	human
AC025244.1	predict_gene_dot	human
AC025244.2	predict_gene_dot	human
AC096759.1	predict_gene_dot	human
AC096759.2	predict_gene_dot	human
AC110615.1	predict_gene_dot	human
AC112719.2	predict_gene_dot	human
AC107072.2	predict_gene_dot	human
AC107072.1	predict_gene_dot	human
AC092674.1	predict_gene_dot	human
AC098818.2	predict_gene_dot	human
AC092542.1	predict_gene_dot	human
AC021127.1	predict_gene_dot	human
AC139722.1	predict_gene_dot	human
AC124016.2	predict_gene_dot	human
AC124016.1	predict_gene_dot	human
AC114781.2	predict_gene_dot	human
AC021192.1	predict_gene_dot	human
AC104063.1	predict_gene_dot	human
AC104827.1	predict_gene_dot	human
AC093827.5	predict_gene_dot	human
AC093827.4	predict_gene_dot	human
AC108516.1	predict_gene_dot	human
AC112250.2	predict_gene_dot	human
AC093895.1	predict_gene_dot	human
AC107067.1	predict_gene_dot	human
AC098582.1	predict_gene_dot	human
AC083829.2	predict_gene_dot	human
AC104785.1	predict_gene_dot	human
AC097478.1	predict_gene_dot	human
AC097478.2	predict_gene_dot	human
AC097478.4	predict_gene_dot	human
AC097478.3	predict_gene_dot	human
AC004054.1	predict_gene_dot	human
AC074124.1	predict_gene_dot	human
AC093810.1	predict_gene_dot	human
AC112695.1	predict_gene_dot	human
AC095059.1	predict_gene_dot	human
AC110800.1	predict_gene_dot	human
AC096746.1	predict_gene_dot	human
AC108067.1	predict_gene_dot	human
AC106881.1	predict_gene_dot	human
AC108515.1	predict_gene_dot	human
AC019077.1	predict_gene_dot	human
AC108159.1	predict_gene_dot	human
AC114811.2	predict_gene_dot	human
AC019131.1	predict_gene_dot	human
AC019131.2	predict_gene_dot	human
AP002026.1	predict_gene_dot	human
AC083902.1	predict_gene_dot	human
AC097460.1	predict_gene_dot	human
AP001961.1	predict_gene_dot	human
AP001816.1	predict_gene_dot	human
AP002075.1	predict_gene_dot	human
AC098487.1	predict_gene_dot	human
AF213884.3	predict_gene_dot	human
AC018797.2	predict_gene_dot	human
AC105460.2	predict_gene_dot	human
AC105460.1	predict_gene_dot	human
AC004052.1	predict_gene_dot	human
AC004063.1	predict_gene_dot	human
AC004053.1	predict_gene_dot	human
AC096577.1	predict_gene_dot	human
AC004069.1	predict_gene_dot	human
AC004066.2	predict_gene_dot	human
AC008243.1	predict_gene_dot	human
AC109361.2	predict_gene_dot	human
AC109361.1	predict_gene_dot	human
AC104663.1	predict_gene_dot	human
AC096564.1	predict_gene_dot	human
AC096564.2	predict_gene_dot	human
AC004067.1	predict_gene_dot	human
AC126283.2	predict_gene_dot	human
