genes	class	species
AL121906.2	predict_gene	human
AL121906.1	predict_gene	human
AL050349.1	predict_gene	human
AL034549.1	predict_gene	human
AL031668.1	predict_gene	human
AL356652.1	predict_gene	human
AL121753.1	predict_gene	human
FO393401.1	predict_gene	human
AL109827.1	predict_gene	human
AL035420.3	predict_gene	human
AL035420.1	predict_gene	human
AL035420.2	predict_gene	human
AL121895.1	predict_gene	human
AL121895.2	predict_gene	human
AL136172.1	predict_gene	human
AL162293.1	predict_gene	human
AL031651.1	predict_gene	human
AL359555.3	predict_gene	human
AL359555.4	predict_gene	human
AL359555.2	predict_gene	human
AL359555.1	predict_gene	human
AL391095.2	predict_gene	human
AL391095.1	predict_gene	human
AL391095.3	predict_gene	human
AL023803.2	predict_gene	human
AL023803.1	predict_gene	human
AL118523.1	predict_gene	human
AL133419.1	predict_gene	human
AL009050.1	predict_gene	human
AL035665.1	predict_gene	human
AL049812.2	predict_gene	human
AL049812.3	predict_gene	human
AL031656.1	predict_gene	human
AL031676.1	predict_gene	human
AL021395.1	predict_gene	human
Z98752.3	predict_gene	human
Z98752.1	predict_gene	human
Z98752.4	predict_gene	human
AL117382.1	predict_gene	human
AL117382.2	predict_gene	human
AL139352.1	predict_gene	human
AL031663.3	predict_gene	human
AL031663.2	predict_gene	human
AL008726.1	predict_gene	human
AL031687.1	predict_gene	human
AL133227.1	predict_gene	human
AL031055.1	predict_gene	human
AL354766.2	predict_gene	human
AL031666.2	predict_gene	human
AL031666.1	predict_gene	human
AL354813.1	predict_gene	human
AL357558.2	predict_gene	human
AL357558.1	predict_gene	human
AL139351.1	predict_gene	human
AL137078.1	predict_gene	human
AL137078.2	predict_gene	human
AL049541.1	predict_gene	human
AL049541.2	predict_gene	human
AL133342.1	predict_gene	human
AL161937.2	predict_gene	human
AL161937.1	predict_gene	human
AL133230.1	predict_gene	human
AL353653.1	predict_gene	human
AL050404.1	predict_gene	human
AL109610.1	predict_gene	human
AL049765.1	predict_gene	human
AL031674.1	predict_gene	human
AL121902.1	predict_gene	human
AL391097.1	predict_gene	human
AL391097.2	predict_gene	human
AL109930.1	predict_gene	human
AL354993.1	predict_gene	human
AL354993.2	predict_gene	human
AL157838.1	predict_gene	human
AC005808.1	predict_gene	human
AC006076.1	predict_gene	human
AC005220.1	predict_gene	human
AL160413.1	predict_gene	human
AL139824.1	predict_gene	human
AL133232.1	predict_gene	human
AL157414.2	predict_gene	human
AL157414.1	predict_gene	human
AL122058.1	predict_gene	human
AL109955.1	predict_gene	human
AL035541.1	predict_gene	human
AL354984.1	predict_gene	human
AL354984.2	predict_gene	human
AL050327.1	predict_gene	human
AL132655.3	predict_gene	human
AL132655.2	predict_gene	human
AL132655.1	predict_gene	human
AL121917.1	predict_gene	human
AL121917.2	predict_gene	human
AL035250.1	predict_gene	human
AL035250.2	predict_gene	human
AL389889.1	predict_gene	human
AL121908.1	predict_gene	human
AL132822.1	predict_gene	human
AL117372.1	predict_gene	human
AL139348.1	predict_gene	human
AL121910.1	predict_gene	human
BX640515.1	predict_gene	human
AL160412.1	predict_gene	human
AL162457.1	predict_gene	human
AL162457.2	predict_gene	human
AL137077.2	predict_gene	human
AL354836.1	predict_gene	human
AL121832.2	predict_gene	human
AL121832.1	predict_gene	human
AL499627.2	predict_gene	human
AL499627.1	predict_gene	human
BX640514.1	predict_gene	human
BX640514.2	predict_gene	human
AL450469.2	predict_gene	human
AL450469.1	predict_gene	human
AL357033.1	predict_gene	human
AL357033.4	predict_gene	human
AL357033.3	predict_gene	human
AL357033.2	predict_gene	human
AL117379.1	predict_gene	human
AL096828.2	predict_gene	human
AL096828.1	predict_gene	human
AL096828.3	predict_gene	human
AL121827.2	predict_gene	human
AL121827.1	predict_gene	human
AL353658.2	predict_gene	human
AL353658.1	predict_gene	human
AL121829.1	predict_gene	human
AL121829.2	predict_gene	human
AL121845.3	predict_gene	human
AL121845.4	predict_gene	human
AL121845.2	predict_gene	human
AL121845.1	predict_gene	human
AL118506.1	predict_gene	human
AL355803.1	predict_gene	human
AC008993.4	predict_gene	human
AC092192.1	predict_gene	human
AC016588.2	predict_gene	human
AC016588.1	predict_gene	human
AC010641.1	predict_gene	human
AC005775.1	predict_gene	human
AC009005.1	predict_gene	human
AC004449.1	predict_gene	human
AC004156.1	predict_gene	human
AC006273.1	predict_gene	human
AC005379.1	predict_gene	human
AC004528.1	predict_gene	human
AC004528.2	predict_gene	human
AC004221.1	predict_gene	human
AC005330.1	predict_gene	human
AC005329.2	predict_gene	human
AC005329.3	predict_gene	human
AC005329.1	predict_gene	human
AC027307.3	predict_gene	human
AC027307.2	predict_gene	human
AC027307.1	predict_gene	human
AC005943.1	predict_gene	human
AC005256.1	predict_gene	human
AC012615.2	predict_gene	human
AC012615.3	predict_gene	human
AC012615.4	predict_gene	human
AC012615.1	predict_gene	human
AC012615.5	predict_gene	human
AC004490.1	predict_gene	human
AC005258.1	predict_gene	human
AC092068.1	predict_gene	human
AC006538.2	predict_gene	human
AC006130.1	predict_gene	human
AC119403.1	predict_gene	human
AC005944.1	predict_gene	human
AC005262.2	predict_gene	human
KF456478.1	predict_gene	human
AC005264.1	predict_gene	human
AC010649.1	predict_gene	human
AC005551.1	predict_gene	human
AC005786.3	predict_gene	human
AC005786.2	predict_gene	human
AC004637.1	predict_gene	human
AC005954.2	predict_gene	human
AC104521.1	predict_gene	human
AC007292.3	predict_gene	human
AC007292.2	predict_gene	human
AC007292.1	predict_gene	human
AC011498.3	predict_gene	human
AC011498.2	predict_gene	human
AC011498.6	predict_gene	human
AC011498.1	predict_gene	human
AC011498.4	predict_gene	human
AC005339.1	predict_gene	human
AC005523.1	predict_gene	human
AC005523.2	predict_gene	human
AC027319.1	predict_gene	human
AC022517.1	predict_gene	human
AC005790.1	predict_gene	human
AC011499.1	predict_gene	human
AC024592.2	predict_gene	human
AC024592.3	predict_gene	human
AC024592.1	predict_gene	human
AC104532.1	predict_gene	human
AC104532.2	predict_gene	human
AC011444.1	predict_gene	human
AC011444.2	predict_gene	human
AC011444.3	predict_gene	human
AC011471.2	predict_gene	human
AC011491.3	predict_gene	human
AC010503.4	predict_gene	human
AC010503.1	predict_gene	human
AC010503.2	predict_gene	human
AC008760.1	predict_gene	human
AC025278.1	predict_gene	human
AC119396.1	predict_gene	human
AC008878.3	predict_gene	human
AC119396.2	predict_gene	human
AC008878.1	predict_gene	human
AC008878.4	predict_gene	human
AC008878.2	predict_gene	human
AC008763.2	predict_gene	human
AC008763.1	predict_gene	human
AC008763.3	predict_gene	human
AC010336.3	predict_gene	human
AC010336.1	predict_gene	human
AC010336.4	predict_gene	human
AC010336.2	predict_gene	human
AC010336.6	predict_gene	human
AC008946.1	predict_gene	human
AC022146.2	predict_gene	human
AC010323.1	predict_gene	human
AC136469.1	predict_gene	human
AC092316.1	predict_gene	human
AC130469.1	predict_gene	human
AC008734.1	predict_gene	human
AC011451.1	predict_gene	human
AC008567.2	predict_gene	human
AC008759.3	predict_gene	human
AC008759.2	predict_gene	human
AC008752.1	predict_gene	human
AC008752.2	predict_gene	human
AC008742.1	predict_gene	human
AC020931.1	predict_gene	human
AC011511.2	predict_gene	human
AC011511.3	predict_gene	human
AC011511.5	predict_gene	human
AC011511.1	predict_gene	human
AC011511.4	predict_gene	human
AC114271.1	predict_gene	human
AC011442.1	predict_gene	human
AC011472.1	predict_gene	human
AC011472.4	predict_gene	human
AC024575.1	predict_gene	human
AC008481.3	predict_gene	human
AC008543.1	predict_gene	human
AC008543.5	predict_gene	human
AC008543.4	predict_gene	human
AC008770.2	predict_gene	human
AC008770.1	predict_gene	human
AC008758.4	predict_gene	human
AC008758.5	predict_gene	human
AC008758.6	predict_gene	human
AC008758.2	predict_gene	human
AC008758.1	predict_gene	human
AC010422.6	predict_gene	human
AC010422.1	predict_gene	human
AC010422.3	predict_gene	human
AC010422.5	predict_gene	human
AC010422.2	predict_gene	human
AC018761.4	predict_gene	human
AC018761.1	predict_gene	human
AC018761.3	predict_gene	human
AC018761.2	predict_gene	human
AC020934.1	predict_gene	human
AC020934.2	predict_gene	human
AC092069.1	predict_gene	human
AC138474.1	predict_gene	human
AC007787.1	predict_gene	human
AC005546.1	predict_gene	human
AC011446.1	predict_gene	human
AC011446.2	predict_gene	human
AC008686.1	predict_gene	human
AC020916.2	predict_gene	human
AC020916.1	predict_gene	human
AC022098.4	predict_gene	human
AC022098.2	predict_gene	human
AC022098.3	predict_gene	human
AC022098.1	predict_gene	human
AC011509.2	predict_gene	human
AC011509.1	predict_gene	human
AC008569.1	predict_gene	human
AC003956.1	predict_gene	human
AC004257.1	predict_gene	human
AC005776.2	predict_gene	human
AC093072.1	predict_gene	human
AC004597.1	predict_gene	human
AC008894.1	predict_gene	human
AC008894.2	predict_gene	human
AC020911.1	predict_gene	human
AC020911.2	predict_gene	human
AC020917.3	predict_gene	human
AC020917.2	predict_gene	human
AC008764.1	predict_gene	human
AC008764.6	predict_gene	human
AC008764.3	predict_gene	human
AC008764.5	predict_gene	human
AC008764.8	predict_gene	human
AC008764.4	predict_gene	human
AC008764.2	predict_gene	human
AC024075.3	predict_gene	human
AC020908.2	predict_gene	human
AC020908.1	predict_gene	human
AC020908.3	predict_gene	human
AC020913.1	predict_gene	human
AC020913.3	predict_gene	human
AC020913.2	predict_gene	human
AC010646.1	predict_gene	human
AC010463.1	predict_gene	human
AC010463.2	predict_gene	human
AC010319.4	predict_gene	human
AC010319.3	predict_gene	human
AC010319.2	predict_gene	human
AC010319.5	predict_gene	human
AC010618.3	predict_gene	human
AC010618.2	predict_gene	human
AC008761.2	predict_gene	human
AC008761.1	predict_gene	human
AC007192.2	predict_gene	human
AC007192.1	predict_gene	human
AC005759.1	predict_gene	human
AC008397.2	predict_gene	human
AC008397.1	predict_gene	human
AC010335.1	predict_gene	human
AC005387.1	predict_gene	human
AC005387.2	predict_gene	human
AC005253.1	predict_gene	human
AC005253.2	predict_gene	human
AC005197.1	predict_gene	human
AC002985.1	predict_gene	human
AC092067.1	predict_gene	human
AC011448.1	predict_gene	human
AC002306.1	predict_gene	human
AC011477.4	predict_gene	human
AC011477.3	predict_gene	human
AC011447.3	predict_gene	human
AC008554.1	predict_gene	human
AC010636.2	predict_gene	human
AC010636.1	predict_gene	human
AC010329.1	predict_gene	human
AC008739.1	predict_gene	human
AC010615.4	predict_gene	human
AC123912.1	predict_gene	human
AC123912.4	predict_gene	human
AC123912.2	predict_gene	human
AC092364.1	predict_gene	human
AC003973.2	predict_gene	human
AC003973.1	predict_gene	human
AC073539.1	predict_gene	human
AC073539.3	predict_gene	human
AC011516.1	predict_gene	human
AC025811.1	predict_gene	human
AC024563.1	predict_gene	human
AC022145.1	predict_gene	human
AC074135.2	predict_gene	human
AC074135.1	predict_gene	human
AC092329.3	predict_gene	human
AC092329.1	predict_gene	human
AC010300.1	predict_gene	human
AC139769.2	predict_gene	human
AC011503.1	predict_gene	human
AC092279.1	predict_gene	human
AC073534.2	predict_gene	human
AC006504.1	predict_gene	human
AC006504.5	predict_gene	human
AC006504.2	predict_gene	human
AC010511.1	predict_gene	human
AC020905.1	predict_gene	human
AC005580.1	predict_gene	human
AC093074.1	predict_gene	human
AC005307.1	predict_gene	human
AC005381.1	predict_gene	human
AC005394.1	predict_gene	human
AC005616.1	predict_gene	human
AC079466.2	predict_gene	human
AC079466.1	predict_gene	human
AC007795.1	predict_gene	human
AC008991.1	predict_gene	human
AC008991.2	predict_gene	human
AC011524.1	predict_gene	human
AC011524.2	predict_gene	human
AC007786.1	predict_gene	human
AC007786.2	predict_gene	human
AC007786.3	predict_gene	human
AC011474.3	predict_gene	human
AC011474.2	predict_gene	human
AC008507.2	predict_gene	human
AC005597.1	predict_gene	human
AC011478.1	predict_gene	human
AC011507.1	predict_gene	human
AC020897.1	predict_gene	human
AC020912.1	predict_gene	human
AC025809.1	predict_gene	human
AC008992.1	predict_gene	human
AC008794.2	predict_gene	human
AC008794.1	predict_gene	human
AC011525.1	predict_gene	human
AC011525.2	predict_gene	human
AC011456.1	predict_gene	human
AC011518.1	predict_gene	human
AC007773.1	predict_gene	human
AC008474.1	predict_gene	human
AC008736.1	predict_gene	human
AC008736.2	predict_gene	human
AC008805.2	predict_gene	human
AC008738.4	predict_gene	human
AC008738.6	predict_gene	human
AC008738.3	predict_gene	human
AC008738.5	predict_gene	human
AC008738.2	predict_gene	human
AC010485.1	predict_gene	human
AC008556.1	predict_gene	human
AC010504.1	predict_gene	human
AC092073.1	predict_gene	human
AC008747.1	predict_gene	human
AC020910.4	predict_gene	human
AC008555.1	predict_gene	human
AC008555.2	predict_gene	human
AC008555.5	predict_gene	human
AC008555.3	predict_gene	human
AC008555.6	predict_gene	human
AC020907.3	predict_gene	human
AC020907.4	predict_gene	human
AC020907.1	predict_gene	human
AC002128.2	predict_gene	human
AC002511.2	predict_gene	human
AC002511.1	predict_gene	human
AD000090.1	predict_gene	human
AC002115.1	predict_gene	human
AD000671.2	predict_gene	human
AD000671.1	predict_gene	human
AD000671.3	predict_gene	human
AC002398.2	predict_gene	human
AC002398.1	predict_gene	human
AF038458.3	predict_gene	human
AF038458.2	predict_gene	human
AC002116.2	predict_gene	human
AD001527.1	predict_gene	human
AC012617.1	predict_gene	human
AC092296.1	predict_gene	human
AC092296.3	predict_gene	human
AC092295.2	predict_gene	human
AC092295.1	predict_gene	human
AC074138.1	predict_gene	human
AC020928.2	predict_gene	human
AC020928.3	predict_gene	human
AC020928.1	predict_gene	human
AC010632.1	predict_gene	human
AC012309.1	predict_gene	human
AC012309.2	predict_gene	human
AC016590.1	predict_gene	human
AC016590.3	predict_gene	human
AC022148.2	predict_gene	human
AC022148.1	predict_gene	human
AC093227.2	predict_gene	human
AC093227.1	predict_gene	human
AC011465.1	predict_gene	human
AC011479.1	predict_gene	human
AC005625.1	predict_gene	human
AC005789.1	predict_gene	human
AC067969.2	predict_gene	human
AC067969.1	predict_gene	human
AC008649.1	predict_gene	human
AC008649.2	predict_gene	human
AC022144.1	predict_gene	human
AC008982.1	predict_gene	human
AC104534.1	predict_gene	human
AC011455.1	predict_gene	human
AC011455.2	predict_gene	human
AC010605.1	predict_gene	human
AC011443.1	predict_gene	human
AC011445.2	predict_gene	human
AC011500.3	predict_gene	human
AC005515.2	predict_gene	human
AC005393.1	predict_gene	human
AC005614.1	predict_gene	human
AC010271.2	predict_gene	human
AC010271.1	predict_gene	human
AC008537.4	predict_gene	human
AC008537.1	predict_gene	human
AC008537.2	predict_gene	human
AC011510.1	predict_gene	human
AC011462.1	predict_gene	human
AC011462.2	predict_gene	human
AC243960.3	predict_gene	human
AC243960.1	predict_gene	human
AC243967.1	predict_gene	human
AC243967.2	predict_gene	human
AC243967.3	predict_gene	human
AC010616.1	predict_gene	human
AC010616.2	predict_gene	human
AC010247.2	predict_gene	human
AC006486.1	predict_gene	human
AC004784.1	predict_gene	human
AC005392.1	predict_gene	human
AC005392.2	predict_gene	human
AC005392.3	predict_gene	human
L34079.2	predict_gene	human
L34079.1	predict_gene	human
L34079.3	predict_gene	human
AC115522.1	predict_gene	human
AC006213.2	predict_gene	human
AC006213.3	predict_gene	human
AC006213.1	predict_gene	human
AC067968.2	predict_gene	human
AC067968.1	predict_gene	human
AC021092.1	predict_gene	human
AC245748.1	predict_gene	human
AC245748.3	predict_gene	human
AC243964.2	predict_gene	human
AC092306.1	predict_gene	human
AC011481.2	predict_gene	human
AC011481.1	predict_gene	human
AC005757.1	predict_gene	human
AC005779.2	predict_gene	human
